dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,6.659063,17.500000,19.772757,1.493590,-2.962963,-0.000000,0.000000
0.050000,6.726335,17.500000,19.840029,1.345442,-2.962963,0.000000,0.000000
0.050000,6.786200,17.500000,19.899893,1.197293,-2.962963,0.000000,0.000000
0.050000,6.838657,17.500000,19.952351,1.049145,-2.962963,-0.000000,0.000000
0.050000,6.883707,17.500000,19.997400,0.900997,-2.962963,0.000000,0.000000
0.050000,6.921350,17.500000,20.035043,0.752849,-2.962963,0.000000,0.000000
0.050000,6.951585,17.500000,20.065278,0.604701,-2.962963,-0.000000,0.000000
0.050000,6.974412,17.500000,20.088106,0.456553,-2.962963,0.000000,0.000000
0.050000,6.989833,17.500000,20.103526,0.308405,-2.962963,0.000000,0.000000
0.050000,6.997845,17.500000,20.111539,0.160256,-2.962963,-0.000000,0.000000
0.050000,7.000000,17.500000,20.113693,0.043091,-2.343305,12.393155,0.000000
0.050000,7.000000,17.500000,20.113693,0.000000,-0.861824,29.629630,0.000000
